	C0045	C0062	Z0009	C0002	C0039	C0023	C0010	C0064	C0055	C0001	C0029	C0013	C0059	C0051	C0033	C0054	C0052	C0040	C0060	C0016	C0026	C0011	C0020	C0037	C0006	C0058	C0065	C0005	C0036	C0044	Z0017	C0041	C0007	C0050	C0004	C0043	C0066	C0048	C0027	C0031	C0025	C0047	C0061	C0014	C0056	C0019	C0018	C0053	C0042	Z0005	C0012	C0009	C0057	C0067	C0038	C0049	C0024	C0030	Z0022	C0034	Z0025	Z0016	Z0014	C0003	Z0027	C0032	C0028	C0046	C0017	Z0013	C0035	Z0029	Z0004	C0021	Z0006	Z0023	Z0020	Z0010	Z0015	C0022	Z0031	Z0011	Z0019	C0008	Z0008	Z0030	Z0012	C0015	Z0007	Z0018	Z0032	Z0002	Z0021	C0063	Z0026
C0012	0.364777715679	0.372924298696	0.347324520788	0.288714057851	0.502955497972	0.414013870437	0.264656095523	0.50391758122	0.805678107135	0.414543966674	0.405323882259	0.316945511944	0.424447740148	0.44558860176	0.397295368746	0.39142187721	0.496807875856	0.360403337358	0.543643486295	0.453618476732	0.512913524534	0.511886767925	0.327962373103	0.316221390163	0.332789315314	0.354794545857	0.358610918447	0.29709819175	0.395070905671	0.533895987221	0.274572508615	0.453478768021	0.358820618729	0.33929408259	0.377897589456	0.432995073283	0.283422619171	0.389053916981	0.442596766836	0.524511017706	0.570824993269	0.343528160534	0.40871329147	0.243360456375	0.294518451078	0.361542658744	0.378349788211	0.406121127125	0.334479324178	0.436406302772	0.0	0.443006759086	0.372223527753	0.310728743557	0.345612518114	0.321814392828	0.351658059075	0.462932166025	0.406674864685	0.363815424119	0.440776876183	0.335833196569	0.362816200986	0.402990560247	0.354295412415	0.453209069492	0.32810194487	0.439543837938	0.322476543182	0.32422979571	0.284322133886	0.38789129015	0.379942843788	0.282205599331	0.370838005397	0.394376356437	0.415174107004	0.367863713255	0.28355582176	0.567407757567	0.425616226807	0.343901028529	0.328784477724	0.42880595381	0.293620503004	0.449435686185	0.426306224224	0.540875298138	0.533022719947	0.526924640435	0.230071842534	0.306490860181	0.712601973317	0.555645551865	0.448570137348
C0009	0.271539077541	0.510332360029	0.310182914172	0.383564320493	0.566057985352	0.34503993898	0.353825733204	0.62521100621	0.81664532992	0.312471867604	0.185362061707	0.418655528615	0.538889969097	0.406583681153	0.208046090692	0.239913019879	0.137556748559	0.323075190605	0.628610335423	0.229878490533	0.653300276313	0.6355691515	0.362788601464	0.359503721956	0.423637559343	0.415027031764	0.483341239349	0.296018480064	0.269661417438	0.163054853207	0.420552657415	0.221378503982	0.311935492514	0.226354049504	0.488705852468	0.265400783726	0.443599578926	0.30174366152	0.178706589067	0.27021770034	0.225777842565	0.328642813638	0.266449832203	0.449439554158	0.309136407869	0.497600459933	0.220911380628	0.333694530808	0.408878493468	0.474701985122	0.443006759086	0.0	0.342972341472	0.42318928047	0.303588480279	0.34875788037	0.384794878031	0.201038658433	0.372764892628	0.258059450985	0.25074085618	0.430702920436	0.373414988555	0.245741484464	0.244093024985	0.287386135595	0.419106143707	0.198113710428	0.460470148345	0.368359444605	0.418654596922	0.362328706315	0.364832814836	0.371880727504	0.322022908702	0.490624216742	0.247973465178	0.349623202353	0.311405252182	0.615878498982	0.195329328185	0.402929073125	0.315646796441	0.259046758914	0.423034602125	0.178624392806	0.276664987167	0.631146039482	0.309366772624	0.313360726645	0.399631526635	0.353821311425	0.74325360591	0.616521152425	0.231953837969
C0057	0.208421941417	0.343039846366	0.301216348814	0.252367412684	0.412201604869	0.249621891507	0.277229142523	0.459016634883	0.668417483387	0.269063995674	0.330360253043	0.276765491468	0.377174409654	0.341381621479	0.282917571299	0.221852462921	0.338862788794	0.227229508798	0.480893832864	0.334863966296	0.489027955452	0.465479103716	0.172336548828	0.192980317348	0.283289621498	0.2820064037	0.327278197863	0.249338777269	0.214372956781	0.38496843549	0.288620415977	0.276083678699	0.194409520493	0.370321955436	0.377703051803	0.303788980915	0.294187383446	0.24613750731	0.303134148636	0.510909342406	0.475277654078	0.167620675137	0.248749451385	0.354016965074	0.278865723779	0.330113967891	0.214436369146	0.335893233746	0.268225185264	0.351250111637	0.372223527753	0.342972341472	0.0	0.268468506725	0.218598835256	0.210494139068	0.247621701664	0.301004459625	0.249313892403	0.265140496485	0.447164520964	0.29939674499	0.2122149386	0.234335140078	0.29087614502	0.48904451757	0.245526458455	0.275487051193	0.321407948541	0.258278114403	0.385727898586	0.38074545904	0.246416781139	0.268987103822	0.266918790601	0.333453813616	0.350048299171	0.327398785817	0.213263420135	0.45770224318	0.24667036787	0.27088774169	0.248116549891	0.246564532986	0.380130481558	0.348802606227	0.456541237042	0.504184891819	0.397600929775	0.592028549253	0.415932332997	0.315682527685	0.64178575727	0.483429964914	0.367310869633
C0067	0.272276865664	0.20485536282	0.349147435741	0.167385751954	0.391477509155	0.302611404428	0.282640496518	0.397587159219	0.71932530328	0.319203774856	0.393421255648	0.121025591409	0.272259652331	0.380955153675	0.321445640479	0.276099230238	0.417976977301	0.217444470257	0.376599457232	0.359903731327	0.347979885705	0.344344876934	0.164139673595	0.207394415166	0.18997171708	0.191308279198	0.235597357929	0.292356763742	0.268073454362	0.47165523364	0.248603012348	0.345790090904	0.232347542927	0.421092549574	0.347440868668	0.360423673383	0.212725639785	0.323871297113	0.386313381	0.576646096433	0.548022956694	0.202878039445	0.297624144915	0.319580279092	0.291801008453	0.212672444314	0.276694363936	0.440356578598	0.194152877572	0.322393199192	0.310728743557	0.42318928047	0.268468506725	0.0	0.231324520228	0.254489518367	0.170570283876	0.37232856148	0.318167821487	0.322405200092	0.533142501132	0.216175379831	0.256591625645	0.282015333581	0.356498316947	0.569918447717	0.191239521025	0.316902623997	0.176843979586	0.265111597895	0.428869804123	0.423380480038	0.262754253894	0.285342899899	0.256892269948	0.246388027562	0.388282748691	0.317563423529	0.291252083941	0.452913615863	0.338080922333	0.240402158116	0.265533491042	0.322198051672	0.373382177029	0.431114127109	0.532728104301	0.407210332252	0.464200862793	0.656770282282	0.462825842573	0.355671909191	0.651725191643	0.453265603636	0.430285644726
C0038	0.129909572591	0.326699245123	0.244816410332	0.220792839828	0.459028999965	0.226600937222	0.236128209558	0.463792923462	0.728881333794	0.211287180747	0.288474077402	0.202440651215	0.39446672851	0.346361415757	0.181949615894	0.174528128754	0.306198794854	0.133265317102	0.503950986125	0.230408475892	0.459083590452	0.460727015576	0.177106979427	0.21353008963	0.24163381851	0.312908070278	0.357282841423	0.204972727902	0.162978927223	0.336363916326	0.274521370474	0.212683106161	0.182871884536	0.295226225712	0.410575310945	0.256645974696	0.270925676466	0.180021736218	0.245403705279	0.45390783212	0.401521284074	0.165458822497	0.201801033438	0.343358992079	0.209966330339	0.295328481208	0.154773653182	0.323217062889	0.222014781245	0.285053741959	0.345612518114	0.303588480279	0.218598835256	0.231324520228	0.0	0.224628265377	0.226485742385	0.230036386157	0.305797427037	0.211665517619	0.413167099955	0.247417842752	0.256663381	0.180340237627	0.207847560943	0.434465107118	0.211865341555	0.202559825102	0.264379115943	0.181835064601	0.367469474148	0.309878097921	0.17383754399	0.250088920313	0.122637133592	0.282318262914	0.230194598561	0.197817858168	0.230395117127	0.494027044209	0.233165709425	0.207490180616	0.184908576365	0.18404011589	0.266676613867	0.272862013421	0.414579527936	0.520464544681	0.334456707246	0.537003970549	0.374003489791	0.237417702519	0.689293163043	0.524061879751	0.301328931768
C0049	0.227910317899	0.33304961565	0.291419692979	0.21892074584	0.477945269163	0.27433403464	0.230239336027	0.506874324874	0.657104363936	0.297099568227	0.319949925575	0.23364147839	0.373538010207	0.3625068835	0.299553649028	0.254959627346	0.380092795173	0.199109901653	0.502105616926	0.334862195524	0.44947286375	0.458829867099	0.16880585349	0.221790657675	0.239937726862	0.302068238265	0.259219582691	0.230882201666	0.26824208495	0.424451582053	0.235224097376	0.315796501515	0.165003379937	0.337448210618	0.400782653388	0.350928934666	0.274684932221	0.220962098772	0.30884132901	0.500152192334	0.503258218185	0.147393580884	0.275151168997	0.326949809154	0.229530874488	0.293572422519	0.243631553346	0.314125381426	0.213332587848	0.297064989634	0.321814392828	0.34875788037	0.210494139068	0.254489518367	0.224628265377	0.0	0.228929152092	0.333324884376	0.303983738238	0.307528522821	0.444679763718	0.248727618946	0.233220954761	0.252877467971	0.30523311186	0.478784676519	0.234852334273	0.310283951411	0.280240600181	0.235305445417	0.340362099722	0.318207395673	0.179370340758	0.216109253097	0.229466412206	0.295704580386	0.316514015798	0.26918743448	0.242233234275	0.536622913844	0.284799572591	0.244707045821	0.244269854341	0.263956767849	0.304503589364	0.391951876036	0.432412053586	0.499177723141	0.425875952368	0.582710335974	0.387582997502	0.32798734095	0.719977679549	0.526488194142	0.397894095421
C0024	0.267275267131	0.274392080166	0.319072967123	0.186393691457	0.405016726511	0.235825626888	0.282906563713	0.4502478755	0.722051273723	0.305075766888	0.346895305406	0.131938876721	0.280277835841	0.345790366077	0.290452462746	0.246418611982	0.372028744352	0.209655304875	0.374113811068	0.363784714263	0.383801804263	0.340233733985	0.157558050609	0.210479930475	0.13675994365	0.200136281431	0.276167482324	0.279613594218	0.264629616714	0.436119187178	0.256684747375	0.290960632077	0.172294537239	0.413642135467	0.339490560399	0.348407642869	0.262316625379	0.307004721705	0.342835791824	0.526566329807	0.509251746136	0.164475037478	0.262363471373	0.359879020786	0.299291631492	0.214375938547	0.257098119717	0.397562861624	0.153160813885	0.322598566796	0.351658059075	0.384794878031	0.247621701664	0.170570283876	0.226485742385	0.228929152092	0.0	0.306992050396	0.286336298974	0.300731808204	0.50244380795	0.1854796619	0.237823887087	0.204454249641	0.322537193925	0.534707437669	0.198136848652	0.274129194089	0.214503980118	0.26131778308	0.398039616647	0.402288636436	0.223886788581	0.287507315932	0.226478424326	0.242801552484	0.366748644392	0.285567760885	0.237730292395	0.456345920624	0.287788647068	0.213618425571	0.234657926213	0.245070363085	0.370535384951	0.384048533175	0.500052327893	0.421674041252	0.427380449737	0.618039208442	0.43228130456	0.309956186854	0.675754697252	0.466320219021	0.396935733178
C0030	0.21931931051	0.490628496093	0.299594713841	0.313879660305	0.465814548238	0.216973533919	0.32072269789	0.521702217757	0.768333674446	0.229143448849	0.174725942799	0.346691931848	0.453096954442	0.345871627318	0.102897858576	0.173429220669	0.15633956249	0.239121819148	0.52059283398	0.158323184307	0.570316931583	0.547840769231	0.31692771623	0.306855981727	0.349862295465	0.327520865983	0.468604363936	0.28281055215	0.170298676306	0.201829872415	0.439069859063	0.127621906863	0.249900776142	0.242339318676	0.428673307891	0.240555232045	0.436005788103	0.244331009516	0.166952845675	0.341224320344	0.264313826874	0.270801804795	0.188014350114	0.453234608474	0.298354231035	0.412815490936	0.146866580724	0.325998211153	0.316429795864	0.439723905162	0.462932166025	0.201038658433	0.301004459625	0.37232856148	0.230036386157	0.333324884376	0.306992050396	0.0	0.333929225453	0.230709841862	0.316662738524	0.353601112115	0.31156770294	0.176512577215	0.198169200436	0.345793598958	0.326752742544	0.108896777949	0.41576664239	0.342239151499	0.408101852156	0.384716430812	0.286967809261	0.352107385041	0.229868802297	0.398362679273	0.229285033817	0.303593895593	0.262909372436	0.497027026132	0.151896978364	0.322749434427	0.247446774228	0.212200752751	0.420384581601	0.138737364718	0.320720520972	0.560060385413	0.218859842645	0.409898012333	0.413489066864	0.275708422616	0.700407528042	0.522941855297	0.202774046555
Z0022	0.283773175801	0.418158504067	0.346687037349	0.277538599224	0.450014727633	0.270407753232	0.349068737972	0.503335776801	0.731283329435	0.313086463462	0.363950648557	0.326373222583	0.445854509064	0.282660313484	0.318820217205	0.264261487959	0.395884977407	0.299585261815	0.501813943969	0.374716186274	0.568174088565	0.543777329754	0.270953581947	0.27941643948	0.344286252724	0.290815436181	0.400977396736	0.305572082132	0.29128829621	0.411828360534	0.30315384856	0.319675016214	0.297336790176	0.407476993139	0.400014309332	0.317187178247	0.357027867737	0.324481794695	0.368332518207	0.550859529531	0.471781711058	0.263820823454	0.305977357929	0.394622239115	0.332682067939	0.406959588539	0.305970830365	0.425545617458	0.319877486045	0.377750316304	0.406674864685	0.372764892628	0.249313892403	0.318167821487	0.305797427037	0.303983738238	0.286336298974	0.333929225453	0.0	0.25726345674	0.476064198552	0.307353163575	0.204415078412	0.285533637234	0.321456462831	0.496779699644	0.306688608793	0.322433747807	0.343550098878	0.294709546024	0.373897404683	0.403535001861	0.318408586465	0.336986184679	0.317858169156	0.330732483505	0.358987126251	0.371445971506	0.23621861032	0.507020141383	0.272570743714	0.267333053589	0.268450022327	0.312337439796	0.425766782278	0.313828853868	0.492444536707	0.467922676625	0.348717801286	0.585862650045	0.428793226861	0.32729772234	0.638978334485	0.472738998458	0.34750574072
C0034	0.192193449735	0.438444751465	0.238805625604	0.28393916216	0.42627433714	0.210633854538	0.258558786331	0.465483539786	0.73859032251	0.182090000532	0.265794649511	0.333339093746	0.453590653143	0.261119759215	0.204009562521	0.163361926555	0.283802844913	0.238657592798	0.478452003301	0.285009202964	0.570293334046	0.541739959105	0.279546562784	0.266449664009	0.349533222812	0.270026062795	0.406966660545	0.206475461664	0.179951791057	0.295954850844	0.351497722899	0.234355900088	0.240866483906	0.287650924913	0.328107078847	0.172448795409	0.362277459103	0.244502146652	0.280071756347	0.445650793642	0.329905929758	0.250384163918	0.190515234071	0.36806538498	0.227505537629	0.411796798934	0.210285569472	0.33213902337	0.312383489589	0.417632532673	0.363815424119	0.258059450985	0.265140496485	0.322405200092	0.211665517619	0.307528522821	0.300731808204	0.230709841862	0.25726345674	0.0	0.381271727896	0.309884455143	0.253684808281	0.195856811102	0.195514048728	0.381981737214	0.309120256684	0.209165360987	0.370956068937	0.250138256569	0.300694789596	0.370842972887	0.286864811821	0.301337993931	0.234620437668	0.383385414429	0.29506005713	0.287430262652	0.17689568014	0.481829117724	0.215013247791	0.285083641335	0.18732928853	0.222558361727	0.346263488675	0.2167551636	0.402219964667	0.462039845792	0.261206707491	0.451337084051	0.30304498184	0.208814399031	0.638678102804	0.453812422344	0.211612333316
Z0025	0.385940094509	0.606687553394	0.318189417872	0.50440964091	0.662600848563	0.461042162794	0.345604380631	0.709013957156	0.90709243909	0.438215514381	0.251009076592	0.547062878711	0.645690830525	0.518488445946	0.314274762881	0.367744994697	0.30576120311	0.440877953471	0.726407271856	0.357327628674	0.756144038334	0.734950066834	0.472163029189	0.450559596362	0.543069425358	0.531221416041	0.592539108715	0.371094870162	0.386477692101	0.347794463338	0.495667026424	0.341697690183	0.436123373288	0.191970719415	0.593522924452	0.382099276274	0.53816363765	0.391947571151	0.298398191987	0.155180328525	0.401745907245	0.419117681545	0.390078669306	0.434483854405	0.420380730559	0.612602629351	0.341283761739	0.235328660881	0.514546838529	0.577831047842	0.440776876183	0.25074085618	0.447164520964	0.533142501132	0.413167099955	0.444679763718	0.50244380795	0.316662738524	0.476064198552	0.381271727896	0.0	0.545536062311	0.47877064811	0.371031562847	0.342074926404	0.122474965114	0.517960735963	0.315917048066	0.555529022313	0.475451399625	0.460662756678	0.243693855401	0.471774135827	0.347384935716	0.42354986474	0.595831177096	0.341372550207	0.395652599949	0.412589220367	0.709359451963	0.287836690384	0.506735636963	0.421723070808	0.387644138191	0.34760294322	0.304285333577	0.108283809253	0.731258206322	0.419979578845	0.187238870521	0.344432697336	0.459398990872	0.841275267246	0.711179575793	0.35937619965
Z0016	0.277321921748	0.341960746372	0.350137419731	0.14881398065	0.363226073389	0.240337347929	0.28940687098	0.424295883268	0.750039178672	0.332287444675	0.377411300303	0.146974303865	0.327064448993	0.329442873081	0.320825884323	0.251895624369	0.419741853703	0.193302393281	0.385913226304	0.374294184254	0.363837522726	0.400726036362	0.211755268194	0.237594527246	0.158123680825	0.202974050821	0.293682480995	0.294270418121	0.273124381479	0.480784509595	0.224511524691	0.355878519483	0.2285169571	0.421581032531	0.34805712369	0.330735766839	0.263073850407	0.32984721918	0.368058837914	0.571830802722	0.556475440906	0.230977520068	0.304175977885	0.325381421509	0.303512118441	0.218126176174	0.288892680347	0.439897546648	0.161360672479	0.310822964223	0.335833196569	0.430702920436	0.29939674499	0.216175379831	0.247417842752	0.248727618946	0.1854796619	0.353601112115	0.307353163575	0.309884455143	0.545536062311	0.0	0.208653340067	0.247915574398	0.36083769865	0.556732254	0.153601680931	0.32914469991	0.212086510552	0.232226574645	0.432401083867	0.422662149806	0.207537952262	0.299744669608	0.191152537345	0.192926166805	0.338452952749	0.242932282707	0.294421391581	0.455823627177	0.320110781989	0.118778592767	0.232155792356	0.303308674712	0.331314868278	0.419214228866	0.532717850194	0.396463087024	0.458187626389	0.650030048908	0.46828201752	0.336683205595	0.642895739195	0.423425480836	0.384588579021
Z0014	0.237567095317	0.357094478762	0.301695057292	0.205074673861	0.329424915316	0.211825189597	0.292976284621	0.432516192994	0.678591787252	0.276867389058	0.344400845782	0.254135928446	0.361528152145	0.222901058731	0.285028001582	0.195346309606	0.36831076232	0.231852457605	0.436403032268	0.338478873	0.474969699644	0.451326628568	0.202739970762	0.227576104863	0.276061830844	0.240708455159	0.341035295838	0.260985133539	0.23666293339	0.409025420764	0.284091541349	0.291739152092	0.24245353676	0.388375708957	0.346957796272	0.239075221413	0.299969664558	0.285995083728	0.331263504333	0.531174759981	0.488497242983	0.210577704003	0.25793032481	0.336353999256	0.279351577269	0.324255461166	0.253701952581	0.38684024188	0.241479329648	0.35095407687	0.362816200986	0.373414988555	0.2122149386	0.256591625645	0.256663381	0.233220954761	0.237823887087	0.31156770294	0.204415078412	0.253684808281	0.47877064811	0.208653340067	0.0	0.258158671522	0.301786735898	0.502835828505	0.228438350965	0.28258458083	0.292782772314	0.270098204626	0.384150956632	0.383415159215	0.239614321408	0.292701490617	0.260435423954	0.291611003679	0.344200039938	0.328105294243	0.229662937034	0.4487709425	0.266564212429	0.142091687175	0.224440814949	0.285882694168	0.388894651505	0.351713269258	0.473055734411	0.379920003721	0.383574263994	0.596712799426	0.43181143113	0.30228759927	0.567686341502	0.363254174685	0.298711476997
C0003	0.181810303546	0.415926797618	0.200296885408	0.240362356068	0.433916369167	0.18973069352	0.240404794004	0.486453767695	0.715894945511	0.214265545088	0.200445524427	0.255686302695	0.371382365637	0.328941878288	0.145764721706	0.121363225772	0.233183189623	0.15275403381	0.464715547818	0.224502805274	0.488290246664	0.460832684068	0.237510005848	0.221962373622	0.25693874701	0.254151379512	0.367218345649	0.217290232656	0.128190051034	0.286349975015	0.351959615787	0.168280608155	0.152597567912	0.263675496251	0.398727050795	0.225095874754	0.352729818191	0.188207117644	0.212169995747	0.396662367764	0.358948428382	0.196675742916	0.141100150444	0.377187522726	0.231640596991	0.325538347244	0.114569158471	0.279859609803	0.246128731062	0.373671838286	0.402990560247	0.245741484464	0.234335140078	0.282015333581	0.180340237627	0.252877467971	0.204454249641	0.176512577215	0.285533637234	0.195856811102	0.371031562847	0.247915574398	0.258158671522	0.0	0.179222428316	0.395706583382	0.27448819361	0.160169346659	0.352810964861	0.262013076966	0.362123867501	0.299655268194	0.210825274042	0.253617656159	0.164595619053	0.329291110198	0.245562478915	0.204277715167	0.222995833694	0.494442053429	0.146564453245	0.245675213452	0.160401751103	0.168874806762	0.336234677251	0.24450167119	0.359276167668	0.486229235022	0.2847331556	0.481508347244	0.365575336502	0.242581392009	0.696748818245	0.486201829249	0.247633414181
Z0027	0.200550782757	0.45820850056	0.229980608598	0.317540994081	0.528515356141	0.280787111288	0.299000842639	0.536623355807	0.776017715029	0.256508398001	0.219798872857	0.348835677464	0.468702038009	0.359026172886	0.135067875169	0.182144344113	0.271661299192	0.24221559615	0.581625774985	0.173903384597	0.586589967547	0.565351065213	0.303895914927	0.284854402284	0.362170934826	0.375839525712	0.441146593802	0.220240908992	0.197332731533	0.277873046741	0.366907047297	0.15743370223	0.263819039281	0.214684642534	0.411574499534	0.269406701734	0.384166032715	0.18699617822	0.1641184543	0.412170472183	0.292359295782	0.253722475163	0.22032292182	0.395811264724	0.206578357582	0.406238660506	0.148411759988	0.324012798479	0.339144057427	0.351917848931	0.354295412415	0.244093024985	0.29087614502	0.356498316947	0.207847560943	0.30523311186	0.322537193925	0.198169200436	0.321456462831	0.195514048728	0.342074926404	0.36083769865	0.301786735898	0.179222428316	0.0	0.369449976075	0.341315864298	0.193323710774	0.400044880321	0.224592452675	0.324786777807	0.337768146237	0.258169388566	0.327188967773	0.224904559256	0.382272898865	0.178253071943	0.269211248183	0.198747249185	0.5761141569	0.17730915702	0.292750192943	0.187754105536	0.207625220516	0.328749475216	0.180890624834	0.3280839612	0.560182410303	0.256154775159	0.440832140415	0.333259868678	0.161311304244	0.727521934979	0.559700944969	0.220608822794
C0032	0.407681147201	0.647187441922	0.351061720596	0.525159590665	0.672590624107	0.480077121533	0.36288615172	0.71425550992	0.946586946999	0.453101851564	0.288517109138	0.571025354314	0.678410105789	0.5377149019	0.341765269498	0.381010418372	0.364476661528	0.474726959226	0.751770412525	0.38558289352	0.792543102972	0.774177974589	0.515682562331	0.495068285449	0.574813721227	0.551537305832	0.620780763383	0.375049208459	0.405710094625	0.390251607038	0.5188198669	0.364832398065	0.471124320344	0.216905484273	0.592316838976	0.400510136622	0.564409079262	0.442574193291	0.347877480729	0.193158533837	0.410984106894	0.475354171495	0.42032989049	0.456738546063	0.430659702833	0.646708613577	0.376754317155	0.27108293339	0.545980164797	0.612455225666	0.453209069492	0.287386135595	0.48904451757	0.569918447717	0.434465107118	0.478784676519	0.534707437669	0.345793598958	0.496779699644	0.381981737214	0.122474965114	0.556732254	0.502835828505	0.395706583382	0.369449976075	0.0	0.554079832545	0.341743995535	0.57783520706	0.497414986649	0.470610112606	0.284654269842	0.509323914199	0.390405955558	0.463844632928	0.61454848999	0.366044997731	0.426083040774	0.442340699104	0.721037690943	0.337720902132	0.523287731115	0.426822080697	0.416525093296	0.362325407595	0.294718453779	0.130006959226	0.736993811068	0.435204346925	0.173299651268	0.345364831908	0.464913924716	0.828347220243	0.730580064324	0.333032359793
C0028	0.221150466748	0.30227574398	0.350719033995	0.125691168465	0.400428013297	0.255415164048	0.280505395247	0.391250025453	0.735156270799	0.285474001801	0.377677657222	0.15225076232	0.334054515443	0.368620622497	0.297443623363	0.250711992451	0.403197399926	0.172426364361	0.433069213758	0.354285330923	0.358005002392	0.403436133645	0.152631895699	0.204578858907	0.152589683696	0.236116892776	0.299868319069	0.270550086672	0.237621483175	0.462668615704	0.218763846162	0.316308474297	0.228712897773	0.411295146686	0.360156198691	0.337784614853	0.234955451597	0.300442495348	0.364112191803	0.565451904205	0.543993081051	0.179204595715	0.293700791027	0.30665785232	0.277294589336	0.200417651374	0.262440887247	0.424823437882	0.175975199086	0.27395463718	0.32810194487	0.419106143707	0.245526458455	0.191239521025	0.211865341555	0.234852334273	0.198136848652	0.326752742544	0.306688608793	0.309120256684	0.517960735963	0.153601680931	0.228438350965	0.27448819361	0.341315864298	0.554079832545	0.0	0.314854031684	0.201343947159	0.207991603973	0.425529733182	0.418386985275	0.190426087927	0.282151571953	0.173896567966	0.189245535207	0.326105598637	0.247934601563	0.268269171172	0.450348316003	0.316606536601	0.152337359504	0.242827866142	0.29591751422	0.32104724921	0.407926361754	0.518121733029	0.466498789538	0.440946446228	0.637433908351	0.462179666791	0.336535942393	0.642567778959	0.46482530328	0.415212939152
C0046	0.200623638297	0.445654605816	0.255885818413	0.301615726968	0.460946476348	0.219797062853	0.298054507469	0.535809265047	0.746478189357	0.220767550212	0.156879044176	0.306218303121	0.448614454309	0.336090174449	0.119913972998	0.130716509489	0.169336628568	0.219783353889	0.51674303599	0.173324363936	0.56983611876	0.523096091649	0.279172478869	0.290522387805	0.34678503801	0.327009905906	0.44452829621	0.255271086407	0.164461622987	0.22470970496	0.411572145719	0.121547705066	0.235975739195	0.225975788147	0.430592509668	0.221342072192	0.403725990644	0.244187218649	0.163007856573	0.343500860135	0.30017585435	0.24540981766	0.186869275956	0.418095980543	0.275052131731	0.40790130934	0.133187841157	0.289252633034	0.295886826857	0.424545185796	0.439543837938	0.198113710428	0.275487051193	0.316902623997	0.202559825102	0.310283951411	0.274129194089	0.108896777949	0.322433747807	0.209165360987	0.315917048066	0.32914469991	0.28258458083	0.160169346659	0.193323710774	0.341743995535	0.314854031684	0.0	0.378959901122	0.320641939052	0.391052972341	0.356499026633	0.268393472436	0.313662734039	0.214117487109	0.375517900196	0.2087445001	0.268893014725	0.257886554938	0.501447705586	0.124789565148	0.294340992337	0.225935670618	0.192745259157	0.397092444707	0.178738807779	0.317224097071	0.546968478018	0.241593356547	0.411017386635	0.393898479493	0.28081902238	0.692421954176	0.506917491361	0.183813052147
C0017	0.292543621285	0.23433891287	0.413987474933	0.209329089363	0.446649979177	0.342199276445	0.370269684759	0.4464197215	0.748489068098	0.394532608862	0.47330958907	0.164778932539	0.349173147626	0.402572559813	0.384888309185	0.322632715964	0.484308877784	0.271658025092	0.437641375259	0.432681009516	0.34235298974	0.415403031205	0.231278369039	0.299620091863	0.206867167615	0.264367284036	0.297986112381	0.356000599326	0.34538125618	0.521327460528	0.228379822037	0.393550348201	0.268644659508	0.470510088116	0.377930093421	0.400507112859	0.201353771198	0.34531474297	0.425423895061	0.629981974377	0.586148681126	0.2392823667	0.380085161342	0.359481990856	0.343328819839	0.238395336239	0.345284471852	0.472580893094	0.239776442507	0.250081088193	0.322476543182	0.460470148345	0.321407948541	0.176843979586	0.264379115943	0.280240600181	0.214503980118	0.41576664239	0.343550098878	0.370956068937	0.555529022313	0.212086510552	0.292782772314	0.352810964861	0.400044880321	0.57783520706	0.201343947159	0.378959901122	0.0	0.229145116174	0.473949835714	0.448459371113	0.270489312105	0.355992415608	0.246475062995	0.204822788886	0.372903764122	0.312190101536	0.333480834122	0.51014954162	0.398794989634	0.219350255157	0.310438052203	0.358478575833	0.332291140271	0.457230729456	0.554767850194	0.45340463027	0.500249525809	0.680297332412	0.508305440971	0.403349992508	0.670569400882	0.492582614959	0.443068179826
Z0013	0.203056686907	0.357484891045	0.294719422493	0.231387845	0.511120095137	0.290088754576	0.262287972313	0.49509975538	0.758408550894	0.308408544714	0.34404697159	0.223227283584	0.425691416358	0.357905284835	0.279314134667	0.266942692385	0.406624608321	0.187536182493	0.537821760392	0.304609629454	0.409093474643	0.507233572143	0.210229289836	0.238646126621	0.230348489667	0.328374365148	0.358123788415	0.232062576129	0.262668424356	0.424725382689	0.205459133758	0.298008952596	0.239678056393	0.335526412044	0.401051622578	0.352912229844	0.249087521788	0.261639986734	0.312491344138	0.55036138368	0.444538356424	0.193299424502	0.29028536652	0.34235753165	0.21807616154	0.288170335972	0.250667539557	0.409758943571	0.255936651575	0.192359101036	0.32422979571	0.368359444605	0.258278114403	0.265111597895	0.181835064601	0.235305445417	0.26131778308	0.342239151499	0.294709546024	0.250138256569	0.475451399625	0.232226574645	0.270098204626	0.262013076966	0.224592452675	0.497414986649	0.207991603973	0.320641939052	0.229145116174	0.0	0.33545227982	0.3695444292	0.188502605946	0.274366824106	0.161231172738	0.213608772742	0.242050835321	0.205051794274	0.198645947283	0.559037409265	0.300490513376	0.187119773057	0.190044892406	0.26640718533	0.190392990882	0.332154520898	0.468306319473	0.52118987837	0.394692278582	0.584570117089	0.382545695548	0.247500964495	0.725570347758	0.552857063956	0.365100659644
